#Aegean version 2.3.0-(2022-08-17)
# on dataset: IC10_A+B_full.comb_spw.wt_nbcont.image.fits
#isl,src   bkg       rms         RA           DEC         RA         err         DEC        err         Peak      err     S_int     err        a    err    b    err     pa   err    flags
#         Jy/beam   Jy/beam                               deg        deg         deg        deg       Jy/beam   Jy/beam    Jy       Jy         ''    ''    ''    ''    deg   deg   ZWNCPES
#============================================================================================================================================================================================
(0093,00) -0.000005  0.000027 00:19:09.13  +59:19:18.65   4.7880290  0.0000191  59.3218483  0.0000172  0.000441  0.000023  0.000889  0.000047  2.98  0.02  2.61  0.02  -69.7   0.3   0000000
(0094,00) -0.000001  0.000031 00:20:33.38  +59:19:43.07   5.1390721  0.0000383  59.3286302  0.0000289  0.000250  0.000031  0.000255  0.000033  2.40  0.06  1.64  0.03  -66.8   0.3   0000000
(0095,00)  0.000003  0.000028 00:20:08.13  +59:19:55.26   5.0338870  0.0000453  59.3320166  0.0000423  0.000186  0.000026  0.000186  0.000026  2.16 -1.00  1.79 -1.00  -65.7  -1.0   0000100
(0096,00)  0.000002  0.000033 00:20:22.20  +59:20:01.50   5.0925038  0.0000722  59.3337504  0.0000843  0.000181  0.000032  0.000361  0.000071  2.84  0.13  2.70  0.21   21.7   4.5   0000000
(0097,00) -0.000001  0.000028 00:19:14.47  +59:20:06.47   4.8103095  0.0000281  59.3351298  0.0000220  0.000465  0.000013  0.004679  0.000148  8.39  0.08  4.63  0.04  -54.8   0.0   0000000
(0098,00)  0.000004  0.000029 00:20:13.42  +59:20:12.65   5.0559077  0.0000534  59.3368465  0.0000561  0.000226  0.000020  0.001154  0.000108  4.57  0.09  4.31  0.09  -69.6   1.9   0000000
(0099,00)  0.000001  0.000029 00:19:16.27  +59:20:15.01   4.8178007  0.0000066  59.3375041  0.0000062  0.001429  0.000023  0.003994  0.000065  3.45  0.01  3.13  0.01  -65.8   0.1   0000000
(0100,00)  0.000005  0.000024 00:18:41.90  +59:20:53.04   4.6745972  0.0000390  59.3480677  0.0000355  0.000235  0.000017  0.000946  0.000070  4.15  0.03  3.75  0.03  -78.9   0.7   0000000
(0101,00) -0.000008  0.000027 00:20:15.14  +59:21:40.56   5.0630887  0.0000533  59.3612655  0.0000562  0.000154  0.000025  0.000154  0.000025  2.16 -1.00  1.79 -1.00  -65.6  -1.0   0000100
(0102,00) -0.000001  0.000027 00:20:32.66  +59:21:58.10   5.1360703  0.0000404  59.3661395  0.0000365  0.000205  0.000027  0.000223  0.000032  2.23  0.08  1.89  0.06  -63.1   0.8   0000000
(0103,00) -0.000004  0.000026 00:19:23.76  +59:22:23.17   4.8489895  0.0000377  59.3731032  0.0000278  0.000217  0.000047  0.000159  0.000035  1.97  0.06  1.43  0.04  -64.4   0.3   0000000
(0103,01) -0.000004  0.000026 00:19:23.62  +59:22:21.35   4.8484271  0.0000377  59.3725968  0.0000278  0.000119  0.000047  0.001021  0.000404  5.94  0.06  5.57  0.05  -60.2   0.2   0000000
(0104,00) -0.000011  0.000026 00:21:10.47  +59:22:28.98   5.2936422  0.0000125  59.3747159  0.0000126  0.000584  0.000022  0.001097  0.000043  2.72  0.02  2.66  0.02  -59.1   1.2   0000000
(0105,00) -0.000002  0.000025 00:19:41.30  +59:22:42.10   4.9220860  0.0000085  59.3783617  0.0000080  0.000862  0.000020  0.001722  0.000042  2.92  0.01  2.64  0.01  -65.2   0.2   0000000
(0106,00)  0.000000  0.000026 00:19:33.26  +59:24:00.36   4.8885797  0.0000504  59.4000996  0.0000494  0.000150  0.000023  0.000150  0.000023  2.16 -1.00  1.79 -1.00  -65.8  -1.0   0000100
(0107,00)  0.000002  0.000023 00:21:14.40  +59:24:07.96   5.3099862  0.0000276  59.4022111  0.0000221  0.000239  0.000022  0.000252  0.000024  2.34  0.04  1.74  0.03  -66.9   0.3   0000000
(0108,00) -0.000004  0.000025 00:22:43.09  +59:25:25.70   5.6795371  0.0002200  59.4238043  0.0000635  0.000151  0.000031  0.000371  0.000090  3.89  0.44  2.44  0.17  -62.6   1.1   0000000
(0108,01) -0.000003  0.000025 00:22:43.43  +59:25:26.42   5.6809570  0.0002200  59.4240042  0.0000635  0.000132  0.000031  0.000194  0.000055  2.62  0.38  2.16  0.15  -66.2   1.0   0000000
(0109,00) -0.000001  0.000025 00:22:45.13  +59:25:27.30   5.6880326  0.0002523  59.4242502  0.0004702  0.000118  0.000018  0.002239  0.000862  9.01  0.99  8.11  2.73   20.7   9.3   0000000
(0109,01) -0.000002  0.000025 00:22:44.69  +59:25:28.29   5.6861952  0.0002524  59.4245238  0.0004702  0.000093  0.000018  0.000050  0.000154  1.43  1.52  1.43  4.17   32.3  10.2   0000000
(0110,00) -0.000003  0.000023 00:20:10.71  +59:25:46.91   5.0446058  0.0000375  59.4296972  0.0000375  0.000166  0.000020  0.000166  0.000020  2.16 -1.00  1.79 -1.00  -65.7  -1.0   0000100
(0111,00)  0.000007  0.000023 00:20:38.58  +59:25:53.69   5.1607340 -1.0000000  59.4315813 -1.0000000  0.000119 -1.000000  0.000119 -1.000000  2.16 -1.00  1.79 -1.00  -65.6  -1.0   0010101
(0112,00)  0.000002  0.000024 00:21:05.08  +59:25:56.86   5.2711806 -1.0000000  59.4324602 -1.0000000  0.000120 -1.000000  0.000120 -1.000000  2.16 -1.00  1.79 -1.00  -65.5  -1.0   0010101
(0113,00)  0.000013  0.000028 00:21:52.50  +59:26:05.32   5.4687483  0.0000081  59.4348110  0.0000076  0.001150  0.000020  0.004231  0.000073  3.94  0.01  3.61  0.01  -75.4   0.1   0000000
(0114,00) -0.000002  0.000022 00:17:53.02  +59:26:57.75   4.4709047       nan  59.4493763       nan  0.000117  1097.306003  0.000117  1097.306003  2.16 -1.00  1.79 -1.00  -66.1  -1.0   0000101
(0115,00) -0.000001  0.000022 00:17:56.49  +59:27:14.45   4.4853795  0.0001627  59.4540140  0.0000864  0.000112  0.000020  0.000349  0.000078  5.09  0.49  2.37  0.22  -64.6   0.5   0000000
(0117,00)  0.000017  0.000034 00:22:53.38  +59:28:34.79   5.7224212  0.0001679  59.4763315  0.0002173  0.000329  0.000072  0.002854  0.000640  6.96  0.27  4.81  0.17  -64.1   0.3   0000000
(0117,01)  0.000019  0.000033 00:22:53.95  +59:28:36.72   5.7247844  0.0001679  59.4768676  0.0002173  0.000151  0.000072  0.000255  0.000124  3.11  0.25  2.10  0.16   24.0   0.2   0000000
(0117,02)  0.000018  0.000032 00:22:54.25  +59:28:33.69   5.7260382  0.0001679  59.4760252  0.0002173  0.000120  0.000072  0.001224  0.000730  7.78  0.26  5.05  0.16   24.1   0.2   0000000
(0117,03)  0.000015  0.000031 00:22:53.78  +59:28:28.41   5.7240811  0.0001679  59.4745579  0.0002173  0.000119  0.000072  0.001557  0.000943  9.84  0.30  5.15  0.19  -61.5   0.3   0000000
(0118,00)  0.000006  0.000022 00:19:06.88  +59:28:57.69   4.7786493  0.0000428  59.4826908  0.0000439  0.000156  0.000076  0.000141  0.000069  1.91  0.10  1.83  0.09   23.4   2.3   0000000
(0118,01)  0.000006  0.000022 00:19:06.56  +59:28:56.02   4.7773232  0.0000428  59.4822266  0.0000439  0.000108  0.000076  0.000908  0.000642  6.75  0.10  4.83  0.10  -66.3   2.9   0000000
(0120,00) -0.000006  0.000022 00:21:15.47  +59:30:33.55   5.3144626  0.0000540  59.5093195  0.0000493  0.000125  0.000020  0.000125  0.000020  2.16 -1.00  1.79 -1.00  -65.4  -1.0   0000100
(0121,00) -0.000009  0.000022 00:21:16.58  +59:30:34.91   5.3190958  0.0000682  59.5096983  0.0000970  0.000136  0.000018  0.000531  0.000097  4.38  0.16  3.43  0.41   31.2   0.6   0000000
(0123,00)  0.000003  0.000025 00:22:01.94  +59:30:56.11   5.5080733  0.0000182  59.5155849  0.0000159  0.000500  0.000015  0.002702  0.000084  4.99  0.02  4.18  0.01  -75.3   0.2   0000000
(0124,00) -0.000003  0.000021 00:20:21.23  +59:31:09.66   5.0884568  0.0000410  59.5193511  0.0000412  0.000141  0.000019  0.000141  0.000019  2.16 -1.00  1.79 -1.00  -65.6  -1.0   0000100
(0126,00)  0.000005  0.000023 00:21:42.46  +59:31:35.61   5.4269309  0.0000435  59.5265571  0.0000375  0.000213  0.000015  0.001092  0.000079  4.92  0.06  4.02  0.05  -73.7   0.4   0000000
(0127,00)  0.000001  0.000023 00:21:37.83  +59:31:46.34   5.4076271  0.0002959  59.5295401  0.0001288  0.000123  0.000206  0.000126  0.000213  2.68  0.31  1.48  0.24  -67.6   1.2   0000000
(0127,01)  0.000001  0.000023 00:21:37.63  +59:31:45.57   5.4067786  0.0002959  59.5293240  0.0001288  0.000123  0.000206  0.000210  0.000353  3.34  0.37  1.97  0.29  -62.8   1.0   0000000
(0128,00)  0.000003  0.000022 00:19:47.24  +59:32:33.57   4.9468127  0.0001359  59.5426587  0.0002203  0.000126  0.000015  0.001221  0.000175  7.12  0.30  5.25  0.37  -72.0   1.2   0000000
(0129,00) -0.000003  0.000022 00:21:26.15  +59:32:33.48   5.3589629 -1.0000000  59.5426325 -1.0000000  0.000112 -1.000000  0.000112 -1.000000  2.16 -1.00  1.79 -1.00  -65.4  -1.0   0010101
(0130,00)  0.000002  0.000023 00:21:17.48  +59:32:50.15   5.3228132  0.0000920  59.5472630  0.0000722  0.000132  0.000021  0.000350  0.000059  4.15  0.19  2.47  0.11  -69.2   0.5   0000000
(0131,00)  0.000002  0.000025 00:20:46.06  +59:33:29.31   5.1919295  0.0000141  59.5581413  0.0000189  0.000528  0.000014  0.003352  0.000095  6.07  0.02  4.04  0.04   26.5   0.0   0000000
(0132,00)  0.000001  0.000022 00:18:38.34  +59:34:37.36   4.6597402  0.0000671  59.5770452  0.0000428  0.000189  0.000016  0.000774  0.000071  4.44  0.11  3.56  0.09  -63.3   0.6   0000000
(0132,01)  0.000001  0.000022 00:18:38.68  +59:34:38.17   4.6611549  0.0000671  59.5772699  0.0000428  0.000130  0.000016  0.000120  0.000017  2.01  0.10  1.77  0.08  -66.6   0.6   0000000
(0133,00) -0.000004  0.000023 00:20:37.35  +59:34:48.31   5.1556071  0.0000670  59.5800853  0.0001330  0.000091  0.000043  0.000095  0.000047  2.74  0.05  1.47  0.20   23.0   0.1   0000000
(0133,01) -0.000004  0.000023 00:20:37.66  +59:34:49.00   5.1569050  0.0000670  59.5802772  0.0001330  0.000132  0.000043  0.000199  0.000068  2.43  0.06  2.39  0.23   26.4   0.2   0000000
(0133,02) -0.000004  0.000023 00:20:37.16  +59:34:48.44   5.1548214  0.0000670  59.5801235  0.0001330  0.000116  0.000043  0.001022  0.000385  8.44  0.05  4.03  0.22  -64.2   0.3   0000000
(0134,00) -0.000000  0.000023 00:19:28.58  +59:36:08.93   4.8690674  0.0000261  59.6024813  0.0000223  0.000337  0.000014  0.001949  0.000083  5.29  0.03  4.23  0.03  -73.6   0.2   0000000
(0135,00)  0.000006  0.000022 00:19:49.01  +59:37:03.11   4.9542100  0.0000518  59.6175309  0.0000629  0.000148  0.000018  0.000440  0.000059  3.79  0.09  3.02  0.14   23.6   0.5   0000000
